"","ID","date","midgam","version","age","agegroup","sex","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51A","v51B","v51C","v51D","v51E","v51F","v51G","v51H","v51I","v51J","v51K","v51L","v51M","v51N","v56A","v56B","v56Z","v56C","v56D","v56E","v56F","v56G","v56H","v56I","v56J","v56L","v56M","v56N","v56O","v56P","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v112_a","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","after_date","after_version","after_v1","after_v2","after_v3","after_v4a_1","after_v4a_2","after_v4a_3","after_v4b","after_v5","after_v6","after_v7a","after_v7b","after_v7c","after_v7d","after_v7e","after_v7f","after_v7g","after_v7h","after_v7i","after_v7j","after_v7k","after_v8","after_v9","after_v10","after_v11","after_v12","after_v13a_1","after_v13a_2","after_v13a_3","after_v13b_1_1","after_v13b_1_2","after_v13b_1_3","after_v13b_2_1","after_v13b_2_2","after_v13b_2_3","after_v14a","after_v14b","after_v15"
"1288",5347,"02/03/2015",2,2,24,2,1,1,3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,3,0,8,7,1,5,0,5,6,0,NA,NA,NA,NA,4,2,2,7,7,0,5,0,5,5,0,NA,NA,NA,NA,NA,1,2,1,4,4,4,4,2,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,1,1,1,1,2,97,1,1,2,0,1,2,1,1,5,0,3,3,3,1,1,2,3,1,6,1,NA,0,2,1,1,4,NA,0,5,1,2,1,1,3,1,12,4,1,1,1,"     999",2,3,4,4,3,1,4,NA,NA,NA,NA,NA,NA,8300,1,1,"25/03/2015",2,1,5,3,43,NA,NA,NA,5,4,5,4,3,4,3,2,2,4,5,3,5,4,2,1,5,2,NA,NA,NA,58,NA,NA,28,NA,NA,NA,3,3
"1289",12193,"11/03/2015",3,1,47,4,2,1,2,2,64,3,2,3,4,1,9,3,3,1,3,4,2,2,1,2,9,9,2,7,7,7,7,1,9,NA,NA,NA,3,9,3,9,2,NA,NA,NA,NA,NA,3,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,3,3,3,1,1,2,NA,NA,NA,2,8,NA,NA,1,1,1,0,0,0,0,0,NA,1,1,1,1,1,3,NA,9,1,4,8,8,1,2,3,2,2,1,69,5,NA,0,2,NA,NA,NA,NA,NA,NA,12,3,1,1,1,"     999",2,2,4.5,5,3,1,5,4,4,2,4,4,4,1139,1,1,"24/03/2015",1,1,1,6,NA,NA,NA,NA,2,9,5,3,4,9,9,4,4,4,4,4,4,9,6,2,0,0,3,51,NA,NA,NA,NA,NA,NA,NA,3,NA,9
"1290",177071,"16/03/2015",3,2,NA,7,1,1,5,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,9,4,4,1,NA,NA,NA,NA,NA,4,4,4,4,4,NA,1,NA,2,2,0,10,NA,NA,NA,NA,10,NA,NA,10,10,10,10,10,0,10,10,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,1,1,5,5,5,5,3,5,4,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,6,8,1,2,9,1,11,2,0,1,2,0,2,3,3,18,0,7,3,3,4,1,2,9,8,1,2,8,2,3,99,99,NA,NA,NA,NA,NA,4,1,NA,1,NA,12,3,1,6,0,"     999",1,1,4,12,1,2,3,NA,NA,NA,NA,NA,NA,516,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",185,"15/02/2015",1,1,20,1,2,1,3,3,31,3,4,4,4,2,2,1,1,4,3,1,2,1,3,3,4,4,3,7,7,7,7,2,3,NA,NA,NA,2,1,1,1,1,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,3,3,3,3,1,1,2,NA,NA,NA,2,8,NA,NA,1,4,1,0,0,0,0,0,NA,1,1,99,0,1,1,NA,2,2,4,8,8,6,1,NA,0,1,1,16,7,NA,0,24,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"Y1",9,4,4,5,3,1,5,2,3,2,4,4,4,7400,1,1,"02/04/2015",2,1,1,6,NA,NA,NA,NA,5,1,5,5,4,3,5,4,4,3,3,3,3,1,2,1,1,1,NA,NA,NA,98,NA,NA,98,NA,NA,NA,3,3
"1292",243,"15/02/2015",1,2,20,1,1,1,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,7,6,9,6,7,3,7,6,7,0,NA,NA,NA,NA,7,1,1,8,7,6,5,2,6,6,0,NA,NA,NA,NA,NA,2,2,3,2,4,4,2,4,4,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,3,4,2,2,1,5,2,0,1,3,0,1,1,1,5,0,1,1,3,1,4,1,3,2,6,1,NA,0,2,1,1,4,NA,0,3,3,3,4,2,3,2,14,5,1,5,0,"Y1",9,3,7,7,1,1,3,NA,NA,NA,NA,NA,NA,7700,1,1,"24/03/2015",2,1,1,1,13,NA,NA,NA,5,1,5,5,5,5,5,3,3,5,4,3,5,4,1,1,5,2,NA,NA,NA,34,NA,NA,27,NA,NA,NA,3,3
"1293",186,"15/02/2015",1,1,20,1,2,1,3,3,29,4,4,4,4,2,3,1,2,1,2,3,4,2,2,3,4,3,2,5,5,7,5,3,3,NA,NA,NA,3,3,3,3,1,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,2,2,3,3,1,2,NA,NA,NA,6,3,NA,NA,2,1,5,9,0,2,0,1,NA,1,1,95,0,2,1,NA,2,2,1,3,8,6,1,NA,0,2,1,1,4,NA,0,5,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"Y1",9,2,4,4,3,1,5,4,4,1,4,3,3,246,1,1,"29/03/2015",1,1,1,2,2,NA,NA,NA,5,5,4,4,5,5,4,4,4,3,5,4,4,3,1,1,1,2,6,71,66,NA,NA,NA,NA,NA,NA,3,NA,3
"1294",141,"16/02/2015",1,2,19,1,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,8,10,2,99,0,2,5,3,99,2,NA,NA,NA,NA,9,99,6,4,99,1,3,99,5,3,99,NA,NA,NA,NA,NA,2,2,2,4,2,2,2,1,4,4,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,8,1,1,1,1,1,0,0,0,0,0,1,1,1,95,0,5,3,3,1,2,1,3,8,6,1,NA,0,2,1,1,4,NA,0,2,1,3,2,2,3,2,12,4,1,5,0,"Y1",1,5,10,6,1,1,5,NA,NA,NA,NA,NA,NA,587,1,1,"24/03/2015",1,1,1,5,NA,NA,NA,NA,1,2,4,3,4,4,2,2,2,4,3,4,4,3,2,2,0,0,84,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"1295",132,"16/02/2015",1,2,38,3,1,1,4,3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,0,5,10,2,8,0,0,8,99,0,NA,NA,NA,NA,9,99,99,10,10,9,0,99,10,8,0,NA,NA,NA,NA,NA,4,4,5,5,5,5,5,4,4,4,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,6,3,1,2,3,1,16,2,0,1,2,0,1,9,9,7,0,1,1,3,3,2,1,8,8,1,2,2,2,3,1,82,5,NA,0,29,4,4,4,4,4,4,11,2,2,5,0,"Y1",1,1,5,4,1,1,3,NA,NA,NA,NA,NA,NA,166,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",173,"18/02/2015",1,2,19,1,1,1,2,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,99,99,5,4,1,6,8,5,5,3,NA,NA,NA,NA,6,99,5,6,99,1,7,4,4,3,99,NA,NA,NA,NA,NA,2,1,2,4,3,1,3,4,3,4,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,4,1,1,1,9,2,0,1,2,0,2,9,1,95,0,4,3,3,2,1,2,3,8,6,1,NA,0,2,1,16,7,NA,0,1,1,9,1,1,1,1,12,4,1,5,0,"Y1",9,4,7,4,2,1,5,NA,NA,NA,NA,NA,NA,3730,1,1,"26/03/2015",1,1,16,3,44,NA,NA,NA,2,1,4,4,2,2,5,5,2,2,2,2,2,1,3,1,16,2,65,33,2,NA,NA,NA,NA,NA,NA,3,NA,3
"1297",1118,"18/02/2015",1,1,30,3,2,1,3,3,27,4,3,3,2,2,3,3,3,3,2,4,1,1,1,3,2,3,3,5,4,7,7,2,3,NA,NA,NA,4,3,2,3,2,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,3,3,3,3,2,1,2,NA,NA,NA,6,8,NA,NA,2,1,97,2,0,2,0,97,NA,1,3,4,0,3,2,NA,2,1,4,2,1,1,2,1,2,1,1,1,4,NA,0,2,NA,NA,NA,NA,NA,NA,19,8,1,1,1,"Y1",1,2,4,3,3,1,5,3,2,2,4,2,2,7900,1,1,"24/03/2015",1,1,4,1,89,NA,NA,NA,1,4,2,2,4,2,4,4,2,4,4,5,5,5,2,1,1,2,60,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"1298",285,"18/02/2015",1,1,21,1,1,1,2,3,1,3,4,3,2,1,9,3,3,3,4,1,2,1,2,2,9,2,2,3,5,7,7,3,2,NA,NA,NA,4,4,3,1,1,NA,NA,NA,NA,NA,3,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,3,3,2,3,1,2,2,NA,NA,NA,5,2,NA,NA,2,1,4,2,0,1,9,NA,NA,1,2,4,0,4,1,NA,2,1,2,8,1,6,1,NA,0,1,1,9,6,NA,0,1,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"Y1",1,9,4,5,3,1,5,3,2,3,3,1,1,7800,1,1,"26/03/2015",2,1,2,1,43,42,51,NA,4,1,4,2,1,3,9,2,2,4,4,4,4,5,3,1,2,2,NA,NA,NA,32,NA,NA,2,NA,NA,NA,2,3
"1299",267,"20/02/2015",1,1,20,1,1,1,2,3,18,3,2,4,4,2,3,4,4,1,4,3,2,2,1,3,1,4,2,5,2,7,5,2,3,NA,NA,NA,3,2,2,4,2,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,2,1,3,2,3,1,NA,NA,NA,6,3,NA,NA,1,1,2,0,0,0,0,0,NA,3,2,15,0,3,3,NA,1,2,3,3,8,6,1,NA,0,2,1,1,4,NA,0,6,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"Y1",1,4,5,5,2,1,4,2,4,4,4,1,4,1271,1,1,"30/03/2015",2,1,2,5,NA,NA,NA,NA,1,1,4,2,3,4,4,4,3,2,5,4,4,1,2,1,2,2,NA,NA,NA,57,41,NA,83,11,NA,NA,1,3
"1300",206,"22/02/2015",1,2,20,1,2,1,2,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,6,5,8,4,1,5,3,8,2,0,NA,NA,NA,NA,5,4,7,8,4,2,6,2,9,4,0,NA,NA,NA,NA,NA,1,2,9,3,4,1,1,4,3,2,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,4,1,2,1,97,2,0,1,2,0,2,1,2,4,0,3,3,3,2,4,1,8,8,6,1,NA,0,3,1,1,4,NA,0,5,2,3,3,1,3,1,12,4,1,5,0,"Y1",1,4,4,4,3,1,5,NA,NA,NA,NA,NA,NA,7900,1,1,"24/03/2015",1,1,5,1,61,NA,NA,NA,5,4,2,3,9,4,5,5,3,4,4,3,4,3,2,2,0,0,88,13,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"1301",35,"23/02/2015",1,2,19,1,1,1,2,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,10,0,10,5,5,0,0,0,10,0,NA,NA,NA,NA,7,0,0,10,6,5,0,0,5,10,99,NA,NA,NA,NA,NA,2,2,4,3,5,4,3,4,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,3,1,1,1,1,5,1,1,1,3,5,1,2,1,95,0,2,1,3,1,4,1,3,1,6,1,NA,0,4,1,1,4,NA,0,2,4,3,4,2,1,2,12,4,2,5,0,"Y1",9,4,4,5,3,1,2,NA,NA,NA,NA,NA,NA,396,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",40,"23/02/2015",1,2,19,1,2,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,9,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,7,5,4,8,3,5,3,4,3,0,NA,NA,NA,NA,7,5,5,4,7,4,5,3,5,4,0,NA,NA,NA,NA,NA,1,2,3,4,4,4,4,4,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,6,3,1,1,1,1,3,9,0,9,0,0,2,1,1,95,0,4,3,3,3,4,1,8,8,6,1,NA,0,2,1,1,4,NA,0,1,3,4,3,1,3,1,12,4,1,5,0,"Y1",9,2,3,3,3,1,5,NA,NA,NA,NA,NA,NA,2620,1,1,"23/03/2015",2,1,4,2,41,NA,NA,NA,5,3,4,5,3,5,4,4,2,2,5,3,5,4,2,1,4,2,NA,NA,NA,32,NA,NA,6,2,NA,NA,2,3
"1303",408,"23/02/2015",1,1,22,1,1,1,3,2,30,3,1,4,3,2,3,2,3,3,1,2,4,2,3,3,4,2,2,7,7,5,5,3,1,NA,NA,NA,4,4,2,3,3,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,2,3,3,1,1,4,NA,NA,NA,6,3,NA,NA,1,1,1,0,0,0,0,0,NA,1,1,1,1,2,3,NA,1,1,3,3,1,6,1,NA,0,2,2,2,2,1999,0,1,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"Y1",1,2,4,3,2,1,5,4,2,3,4,1,1,8300,1,1,"31/03/2015",1,1,1,4,NA,NA,NA,NA,5,1,5,5,3,5,2,4,4,4,5,3,5,1,3,2,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"1304",361,"23/02/2015",1,2,22,1,1,1,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,7,3,99,99,3,6,4,6,99,0,NA,NA,NA,NA,7,4,3,5,10,2,5,10,6,3,10,NA,NA,NA,NA,NA,1,1,2,4,4,4,2,4,2,2,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,5,1,1,1,2,1,97,2,0,2,0,97,2,1,1,5,0,3,1,3,2,1,2,2,8,6,1,NA,0,2,1,1,4,NA,0,1,3,4,2,2,3,2,12,4,1,5,0,"Y1",1,2,4,3,2,1,4,NA,NA,NA,NA,NA,NA,8600,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",4784,"24/02/2015",2,2,19,1,2,1,4,2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,9,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,5,6,1,5,4,7,7,4,2,4,NA,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,5,5,2,4,2,2,2,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,5,3,4,1,2,2,97,2,0,1,2,0,1,9,9,95,0,4,3,3,3,2,1,8,1,6,1,NA,0,2,1,1,4,NA,0,2,2,3,1,1,1,1,12,4,1,5,0,"Y1",1,9,5,7,3,1,5,NA,NA,NA,NA,NA,NA,8000,1,1,"25/03/2015",2,2,94,1,NA,NA,NA,7,2,1,2,3,3,3,2,4,4,2,5,4,3,3,6,2,0,0,NA,NA,NA,98,NA,NA,98,NA,NA,NA,3,3
